id,name,context,type
pgx_psychiatric_drugs_amfetamine,amfetamine,"Drug: amfetamine 
Thuoc Nhom: Thuốc điều trị tâm thần 
Mo ta: Thông tin này đang được cập nhật. 
Goi y chuyen gia: Tuân thủ khuyến cáo điều trị tiêu chuẩn với tương tác kiểu hình-thuốc này.",drug
pgx_psychiatric_drugs_amitriptyline,amitriptyline,"Drug: amitriptyline 
Thuoc Nhom: Thuốc điều trị tâm thần 
Mo ta: Các enzyme chính chuyển hoá amitriptyline là CYP2C19 và CYP2D6. CYP2C19 là enzym thực hiện phản ứng demethyl hoá amitriptyline tạo thành nortriptyline (chất chuyển hoá có hoạt tính), trong khi đó, CYP2D6 xúc tác cho phản ứng hydroxyl hoá tạo sản phẩm chuyển hoá có hoạt tính yếu hơn. Bệnh nhân có nguy cơ thất bại điều trị hoặc gặp phản ứng có hại do các đa hình gen CYP2D6 làm thay đổi sự thanh thải thuốc và các biến thể gen CYP2C19 có thể làm thay đổi tỷ lệ giữa nồng độ hoạt chất gốc và chất chuyển hoá. Kiểu hình CYP2D6 chuyển hoá siêu nhanh (UMs) có tỷ lệ thất bại điều trị với amitriptyline cao hơn do nồng độ thuốc trong huyết tương dưới ngưỡng điều trị. Các phản ứng có hại xảy ra thường xuyên hơn trên các bệnh nhân có kiểu hình CYP2D6 chuyển hoá kém (PMs) do tăng nồng độ thuốc trong huyết tương. Mặc dù kiểu hình CYP2C19 UMs không thay đổi tổng nồng độ amitriptyline và nortriptyline, nhưng kiểu hình này có mối liên quan đến sự tăng nồng độ nortriptyline và có thể tăng nguy cơ gặp các biến cố bất lợi. Bệnh nhân có kiểu hình CYP2C19 PMs được dự đoán có tỷ lệ amitriptylin/nortriptyline cao hơn. Nồng độ amitriptyline trong huyết tương tăng cao có thể làm tăng khả năng gặp phải các tác dụng phụ trên bênh nhân. 
Goi y chuyen gia: CPIC:
Bắt đầu điều trị với liều khởi đầu được khuyến cáo.",drug
pgx_psychiatric_drugs_amoxapine,amoxapine,"Drug: amoxapine 
Thuoc Nhom: Thuốc điều trị tâm thần 
Mo ta: Thông tin này đang được cập nhật. 
Goi y chuyen gia: Tuân thủ khuyến cáo điều trị tiêu chuẩn với tương tác kiểu hình-thuốc này.",drug
pgx_psychiatric_drugs_citalopram,citalopram,"Drug: citalopram 
Thuoc Nhom: Thuốc điều trị tâm thần 
Mo ta: Citalopram và các chất chuyển hóa N-demethyl hóa của nó tồn tại dưới dạng các hợp chất raxemic. Cả hai chất đối quang của citalopram đều được chuyển hóa bởi hệ thống cytochrome P450 của gan. Sự hình thành R/S-demethylcitalopram được xúc tác bởi isoenzyme CYP2C19, CYP3A4 và CYP2D6. Một số công bố cho thấy nồng độ citalopram trong huyết tương bị ảnh hưởng bởi các biến thể CYP2C19. Những kiểu hình chuyển hóa kém của CYP2C19 (*2/*2, *2/*3, *3/*3) có độ thanh thải citalopram giảm. Người có alen CYP2C19 chuyển hóa nhanh (*17/*17, *1/*17) có nồng độ S-citalopram trong huyết thanh thấp hơn. Có bằng chứng cho thấy kiểu hình chuyển hóa kém CYP2D6 kết hợp với kiểu hình chuyển hóa kém CYP2C19 có thể làm tăng thời gian bán thải của citalopram ở một bệnh nhân, điều này dẫn đến tác dụng phụ nghiêm trọng. Như những nghiên cứu này đã chỉ ra rõ ràng, dược động học của citalopram bị ảnh hưởng bởi kiểu gen CYP2D6 và CYP2C19. 
Goi y chuyen gia: CPIC:
Bắt đầu điều trị với liều khởi đầu được khuyến cáo.",drug
pgx_psychiatric_drugs_clomipramine,clomipramine,"Drug: clomipramine 
Thuoc Nhom: Thuốc điều trị tâm thần 
Mo ta: Con đường chuyển hoá chính của clomipramine là demethyl hoá tạo thành chất chuyển hoá có hoạt tính desmethylclopramine. Quá trình chuyển hoá này chủ yếu được thực hiện bởi CYP2C9. Cả thuốc gốc và chất chuyển hoá có hoạt tính được hydroxyl hoá bởi CYP2D6 và sau đó liên hợp với acid glucuronic để thải trừ qua thận. Kiểu hình CYP2C19 ảnh hưởng đến sự chuyển clomipramine thành desmethylclopramine, điều này ảnh hưởng đến đáp ứng hoặc nguy cơ gặp các tác dụng phụ. Các biến thể di truyền CYP2D6 có thể gây ra sự biến thiên trong quá trình chuyển hoá clomipramine thành hợp chất có hoạt tính yếu hơn, điều này có thể làm tăng hoặc giảm khả năng thất bại điều trị hoặc gặp các tác dụng không mong muốn. 
Goi y chuyen gia: CPIC:
Bắt đầu điều trị với liều khởi đầu được khuyến cáo.",drug
pgx_psychiatric_drugs_desipramine,desipramine,"Drug: desipramine 
Thuoc Nhom: Thuốc điều trị tâm thần 
Mo ta: Desipramine là chất chuyển hoá có hoạt tính của imipramine và bản thân cũng là một thuốc chống trầm cảm ba vòng. Chuyển hoá của desipramine không có sự tham gia của CYP2C19 như các thuốc chống trầm cảm ba vòng (TCAs) amin bậc 4 khác. Desipramine được chuyển hoá chủ yếu qua quá trình hydroxyl hoá nhờ CYP2D6 thành 2-hydroxyldesipramine và sau đó liên hợp với acid glucuronic làm tăng khả năng tan trong nước để tăng hiệu quả của quá trình thải trừ qua thận. Kiểu hình CYP2D6 chuyển hoá kém (PMs) hoặc chuyển hoá siêu nhanh (UMs) có thể khiến nồng độ desipramine làm ngoài khoảng điều trị được khuyến cáo dẫn đến tăng nguy cơ thất bại điều trị hoặc gặp các tác dụng phụ. 
Goi y chuyen gia: CPIC:
Bắt đầu điều trị với liều khởi đầu được khuyến cáo.",drug
pgx_psychiatric_drugs_desvenlafaxine,desvenlafaxine,"Drug: desvenlafaxine 
Thuoc Nhom: Thuốc điều trị tâm thần 
Mo ta: Thông tin này đang được cập nhật. 
Goi y chuyen gia: Tuân thủ khuyến cáo điều trị tiêu chuẩn với tương tác kiểu hình-thuốc này.",drug
pgx_psychiatric_drugs_donepezil,donepezil,"Drug: donepezil 
Thuoc Nhom: Thuốc điều trị tâm thần 
Mo ta: Thông tin này đang được cập nhật. 
Goi y chuyen gia: Tuân thủ khuyến cáo điều trị tiêu chuẩn với tương tác kiểu hình-thuốc này.",drug
pgx_psychiatric_drugs_doxepin,doxepin,"Drug: doxepin 
Thuoc Nhom: Thuốc điều trị tâm thần 
Mo ta: Con đường chuyển hoá chính của doxepin là demethyl hoá thành sản phẩm có hoạt tính desmethyldoxepin. Quá trình chuyển hoá này chủ yếu được thực hiện bởi CYP2C19. Cả doxepin và desmethyldoxepin đều được hydroxyl hoá bởi CYP2D6 và sau đó liên hợp với acid glucuronic để thải trừ ra ngoài qua thận. Các enzym CYP2D6 và CYP2C19 đều được mã hoá bởi các gen có tính đa hình cao, điều này có thể ảnh hưởng đến chuyển hoá của doxepin cũng như nồng độ trong huyết tương của thuốc và các chất chuyển hoá của nó. Kiểu hình CYP2D6 và CYP2C19 chuyển hoá kém hoặc chuyển hoá siêu nhanh có thể làm nồng độ các thuốc chống trầm cảm ba vòng trong huyết tương nằm ngoài khoảng điều trị được khuyến cáo, do đó làm tăng nguy cơ thất bại điều trị hoặc gặp các tác dụng không mong muốn 
Goi y chuyen gia: CPIC:
Bắt đầu điều trị với liều khởi đầu được khuyến cáo.",drug
pgx_psychiatric_drugs_duloxetine,duloxetine,"Drug: duloxetine 
Thuoc Nhom: Thuốc điều trị tâm thần 
Mo ta: Thông tin này đang được cập nhật. 
Goi y chuyen gia: Tuân thủ khuyến cáo điều trị tiêu chuẩn với tương tác kiểu hình-thuốc này.",drug
pgx_psychiatric_drugs_escitalopram,escitalopram,"Drug: escitalopram 
Thuoc Nhom: Thuốc điều trị tâm thần 
Mo ta: S-citalopram là thành phần hoạt chất của escitalopram. Ở một mức độ nhất định, R-citalopram chống lại hoạt động tăng cường serotonin của S-citalopram. Do đó, escitalopram là thuốc chống trầm cảm mạnh hơn citalopram. Một số công bố cho thấy nồng độ escitalopram trong huyết tương bị ảnh hưởng bởi các biến thể CYP2C19. Các chất chuyển hóa kém của CYP2C19 (* 2/* 2, * 2/* 3, * 3/* 3) có độ thanh thải escitalopram giảm. Người có alen CYP2C19 chuyển hóa nhanh (* 17/* 17, * 1/* 17) có nồng độ S-citalopram trong huyết thanh thấp hơn. Có bằng chứng cho thấy kiểu hình chuyển hóa kém CYP2D6 kết hợp với kiểu hình chuyển hóa kém CYP2C19 có thể làm tăng thời gian bán thải, điều này dẫn đến tác dụng phụ nghiêm trọng. Như những nghiên cứu này chỉ ra rõ ràng, dược động học của escitalopram bị ảnh hưởng bởi kiểu gen CYP2D6 và CYP2C19. 
Goi y chuyen gia: CPIC:
Bắt đầu điều trị với liều khởi đầu được khuyến cáo.",drug
pgx_psychiatric_drugs_fluoxetine,fluoxetine,"Drug: fluoxetine 
Thuoc Nhom: Thuốc điều trị tâm thần 
Mo ta: Thông tin này đang được cập nhật. 
Goi y chuyen gia: Tuân thủ khuyến cáo điều trị tiêu chuẩn với tương tác kiểu hình-thuốc này.",drug
pgx_psychiatric_drugs_fluvoxamine,fluvoxamine,"Drug: fluvoxamine 
Thuoc Nhom: Thuốc điều trị tâm thần 
Mo ta: Fluvoxamine được chuyển hóa nhiều ở gan, và ít hơn 4% lượng thuốc gốc được tìm thấy trong nước tiểu. Chất chuyển hóa chính axit fluvoxamine (còn được gọi là m1) , chiếm khoảng 30-60% các chất chuyển hóa qua đường tiểu của fluvoxamine. Nó được tạo ra trong quá trình khử methyl oxy hóa hai bước của nhóm methoxy bởi CYP2D6 để tạo thành chất trung gian fluvoxaminoalcohol, tiếp theo là alcohol dehydrogenase (được mã hóa bởi ADH1A, ADH1B và ADH1C) để tạo thành axit fluvoxamine. Các thí nghiệm in vitro với các microsome, các protein CYP biểu hiện và các thuốc ức chế đặc hiệu cho CYP chỉ ra rằng CYP2D6 là enzym CYP duy nhất có khả năng thực hiện quá trình này.Có sự giảm đáng kể độ thanh thải của fluvoxamine ở kiểu hình chuyển hóa kém CYP2D6 PM so với kiểu hình chuyển hóa bình thường CYP2D6 EM. 
Goi y chuyen gia: CPIC:
Bắt đầu điều trị với liều khởi đầu được khuyến cáo.",drug
pgx_psychiatric_drugs_galantamine,galantamine,"Drug: galantamine 
Thuoc Nhom: Thuốc điều trị tâm thần 
Mo ta: Thông tin này đang được cập nhật. 
Goi y chuyen gia: Tuân thủ khuyến cáo điều trị tiêu chuẩn với tương tác kiểu hình-thuốc này.",drug
pgx_psychiatric_drugs_imipramine,imipramine,"Drug: imipramine 
Thuoc Nhom: Thuốc điều trị tâm thần 
Mo ta: Imipramine thường được chuyển hoá bằng phản ứng demethyl hoá tạo thành chất chuyển hoá có hoạt tính desipramine, đây cũng là một thuốc chống trầm cảm ba vòng. Phản ứng này chủ yếu được thực hiện bởi CYP2C19. Cả imipramine và desipramine đều qua phản ứng hydroxyl hoá bởi CYP2D6, sau đó các chất này được liên hợp với acid glucuronic để thải trừ ra ngoài qua thận. Những khác biệt về mặt di truyền trong hoạt tính của CYP2C19 và CYP2D6 đóng góp một phần lớn vào sự khác biệt lớn trong chuyển hoá thuốc và nồng độ thuốc trong huyết tương giữa các cá thể. Kiểu hình CYP2D6 và CYP2C19 chuyển hoá hoặc chuyển hoá siêu nhanh có thể làm nồng độ các thuốc chống trầm cảm ba vòng trong huyết tương nằm ngoài khoảng điều trị được khuyến cáo, do đó làm tăng nguy cơ thất bại điều trị hoặc gặp các tác dụng không mong muốn. 
Goi y chuyen gia: CPIC:
Bắt đầu điều trị với liều khởi đầu được khuyến cáo.",drug
pgx_psychiatric_drugs_methylphenidate,methylphenidate,"Drug: methylphenidate 
Thuoc Nhom: Thuốc điều trị tâm thần 
Mo ta: Thông tin này đang được cập nhật. 
Goi y chuyen gia: Tuân thủ khuyến cáo điều trị tiêu chuẩn với tương tác kiểu hình-thuốc này.",drug
pgx_psychiatric_drugs_mirtazapine,mirtazapine,"Drug: mirtazapine 
Thuoc Nhom: Thuốc điều trị tâm thần 
Mo ta: Thông tin này đang được cập nhật. 
Goi y chuyen gia: Tuân thủ khuyến cáo điều trị tiêu chuẩn với tương tác kiểu hình-thuốc này.",drug
pgx_psychiatric_drugs_modafinil,modafinil,"Drug: modafinil 
Thuoc Nhom: Thuốc điều trị tâm thần 
Mo ta: Thông tin này đang được cập nhật. 
Goi y chuyen gia: Tuân thủ khuyến cáo điều trị tiêu chuẩn với tương tác kiểu hình-thuốc này.",drug
pgx_psychiatric_drugs_nefazodone,nefazodone,"Drug: nefazodone 
Thuoc Nhom: Thuốc điều trị tâm thần 
Mo ta: Thông tin này đang được cập nhật. 
Goi y chuyen gia: Tuân thủ khuyến cáo điều trị tiêu chuẩn với tương tác kiểu hình-thuốc này.",drug
pgx_psychiatric_drugs_nortriptyline,nortriptyline,"Drug: nortriptyline 
Thuoc Nhom: Thuốc điều trị tâm thần 
Mo ta: Hydroxynortriptyline là sản phẩm chuyển hoá chính của nortriptyline trong cơ thể. Chất chuyển hoá này có hoạt tính yếu được tạo thành nhờ enzym CYP2D6. Nồng độ các thuốc chống trầm cảm ba vòng (TCAs) đã được chứng minh là chỉ điểm cho độc tính và hiệu quả của thuốc. Bệnh nhân mang kiểu hình CYP2D6 chuyển hoá siêu nhanh (UMs) có tỷ lệ thất bại điều trị với nortriptyline cao hơn do nồng độ thuốc trong huyết tương dưới ngưỡng điều trị, do đó ưu tiên dùng các thuốc có thể thay thế khác. Các phản ứng có hại xảy ra thường xuyên hơn trên các bệnh nhân có kiểu hình CYP2D6 chuyển hoá kém (PMs) do tăng nồng độ thuốc trong huyết tương. 
Goi y chuyen gia: CPIC:
Bắt đầu điều trị với liều khởi đầu được khuyến cáo.",drug
pgx_psychiatric_drugs_paroxetine,paroxetine,"Drug: paroxetine 
Thuoc Nhom: Thuốc điều trị tâm thần 
Mo ta: Paroxetine được chuyển hoá phần lớn bởi CYP2D6 thành hợp chất có hoạt tính yếu hơn. Sự thay đổi về hoạt tính của CYP2D6 có thể dẫn đến sự tăng hoặc giảm mức độ tiếp xúc với paroxetine. Nhiều nghiễn cứu đã chứng minh rằng người mang kiểu hình CYP2D6 chuyển hoá siêu nhanh (UMs) có nồng độ paroxetine trong huyết tương thấp hơn, thậm chí không phát hiện được so với người có kiểu hình chuyển hoá bình thường (NMs). Vì nguy cơ thất bại điều trị do nồng độ thuốc thấp, cần cân nhắc lựa chọn một thuốc ức chế thu hồi serotonin chọn lọc (SSRI) khác không chuyển hoá nhiều qua CYP2D6. Khi dùng cùng một mức liều, người mang kiểu hình CYP2D6 chuyển hoá kém (PMs) lại có nồng độ thuốc trong huyết tương cao hơn so với NMs. Sự tăng tiếp xúc với thuốc này có thể là yếu tố nguy cơ của các tác dụng phụ gây ra bởi thuốc 
Goi y chuyen gia: CPIC:
Bắt đầu điều trị với liều khởi đầu được khuyến cáo.",drug
pgx_psychiatric_drugs_protriptyline,protriptyline,"Drug: protriptyline 
Thuoc Nhom: Thuốc điều trị tâm thần 
Mo ta: Thông tin này đang được cập nhật. 
Goi y chuyen gia: Tuân thủ khuyến cáo điều trị tiêu chuẩn với tương tác kiểu hình-thuốc này.",drug
pgx_psychiatric_drugs_sertraline,sertraline,"Drug: sertraline 
Thuoc Nhom: Thuốc điều trị tâm thần 
Mo ta: Con đường thanh thải chủ yếu của sertraline là chuyển hoá qua gan. Sertraline được chuyển hoá tạo thành desmethylsertraline. Các phản ứng này được thực hiện chủ yếu bởi bởi CYP2C19 và CYP3A4. Các biến thể CYP2C19 đã được chứng minh có ảnh hưởng đáng kể đến dược động học của sertraline. Các bệnh nhân có kiểu hình CYP2C19 chuyển hoá kém (PMs) hoặc mang các alen gây mất chức năng (*2 và *3), có tốc độ chuyển hoá sertraline thành desmethylsertraline chậm hơn đáng kể so với người có kiểu hình CYP2C19 chuyển hoá bình thường (NMs), dẫn tới tăng thời gian phơi nhiễm với dược chất gốc. Cần giảm liều khởi đầu điều trị sertraline trên các bệnh nhân CYP2C19 PMs do nguy cơ cao gặp các tác dụng phụ của thuốc. 
Goi y chuyen gia: CPIC:
Bắt đầu điều trị với liều khởi đầu được khuyến cáo.",drug
pgx_psychiatric_drugs_trimipramine,trimipramine,"Drug: trimipramine 
Thuoc Nhom: Thuốc điều trị tâm thần 
Mo ta: Trimipramine được chuyển hoá tại gan thành desmethyltrimipramine, đây là một chất chuyển hoá cũng có hoạt tính. Phản ứng chuyển hoá này chủ yếu được thực hiện bởi CYP2C19. Cả trimipramine và desmethyltrimipramine đều được hydroxyl hoá bởi CYP2D6 lần lượt tạo thành 2-hydroxytrimipramine và 2-hydroxydesmethyltrimipramine. Bước hydroxyl hoá này làm mất hoạt tính của cả trimipramine và desmethyltrimipramine. Quá trình chuyển hoá của trimipramine được cho là bị ảnh hưởng bởi các kiểu hình của CYP2D6 và CYP2C19. Kiểu hình CYP2D6 và CYP2C19 chuyển hoá kém (PMs) hoặc chuyển hoá siêu nhanh (UMs) có thể làm nồng độ các thuốc chống trầm cảm ba vòng trong huyết tương nằm ngoài khoảng điều trị được khuyến cáo, do đó làm tăng nguy cơ thất bại điều trị hoặc gặp các tác dụng không mong muốn. 
Goi y chuyen gia: CPIC:
Bắt đầu điều trị với liều khởi đầu được khuyến cáo.",drug
pgx_psychiatric_drugs_venlafaxine,venlafaxine,"Drug: venlafaxine 
Thuoc Nhom: Thuốc điều trị tâm thần 
Mo ta: Venlafaxine (VEN) được chuyển hoá phần lớn trong cơ thể với lượng thải trừ qua nước tiểu ở dạng không đổi trong khoảng 1-10% liều dùng. Phản ứng demethyl hoá thành chất chuyển hoá có hoạt tính O-desmethylvenlafaxine (ODV) là con đường chuyển hoá bước một qua gan chính của VEN. CYP2D6 là enzym chính tham gia vào quá trình tạo thành ODV. Dược động học của VEN bị ảnh hưởng rõ ràng bởi các kiểu hình CYP2D6 và mối tương quan giữa kiểu gen CYP2D6 và tỷ lệ chuyển hoá VEN tạo thành ODV được chỉ ra ở nhiều nghiên cứu. Tuy nhiên, mối liên quan giữa nồng độ thuốc trong huyết tương và hiệu quả hay khả năng dung nạp thuốc còn chưa rõ ràng. 
Goi y chuyen gia: Tuân thủ khuyến cáo điều trị tiêu chuẩn với tương tác kiểu hình-thuốc này.",drug
pgx_psychiatric_drugs_vortioxetine,vortioxetine,"Drug: vortioxetine 
Thuoc Nhom: Thuốc điều trị tâm thần 
Mo ta: Thông tin này đang được cập nhật. 
Goi y chuyen gia: EMA-approved drug label:
Cân nhắc điều chỉnh liều lượng thuốc dựa trên đáp ứng của bệnh nhân.",drug
pgx_psychiatric_drugs_fluoxetine/olanzapine,fluoxetine/olanzapine,"Drug: fluoxetine/olanzapine 
Thuoc Nhom: Thuốc điều trị tâm thần 
Mo ta: Thông tin này đang được cập nhật. 
Goi y chuyen gia: Tuân thủ khuyến cáo điều trị tiêu chuẩn với tương tác kiểu hình-thuốc này.",drug
pgx_psychiatric_drugs_cevimeline,cevimeline,"Drug: cevimeline 
Thuoc Nhom: Thuốc điều trị tâm thần 
Mo ta: Thông tin này đang được cập nhật. 
Goi y chuyen gia: Tuân thủ khuyến cáo điều trị tiêu chuẩn với tương tác kiểu hình-thuốc này.",drug
pgx_psychiatric_drugs_deutetrabenazine,deutetrabenazine,"Drug: deutetrabenazine 
Thuoc Nhom: Thuốc điều trị tâm thần 
Mo ta: Thông tin này đang được cập nhật. 
Goi y chuyen gia: Tuân thủ khuyến cáo điều trị tiêu chuẩn với tương tác kiểu hình-thuốc này.",drug
pgx_psychiatric_drugs_lofexidine,lofexidine,"Drug: lofexidine 
Thuoc Nhom: Thuốc điều trị tâm thần 
Mo ta: Thông tin này đang được cập nhật. 
Goi y chuyen gia: Tuân thủ khuyến cáo điều trị tiêu chuẩn với tương tác kiểu hình-thuốc này.",drug
pgx_psychiatric_drugs_methadone,methadone,"Drug: methadone 
Thuoc Nhom: Thuốc điều trị tâm thần 
Mo ta: Thông tin này đang được cập nhật. 
Goi y chuyen gia: CPIC:
Sử dụng liều theo tuổi và cân nặng như được khuyến cáo trên nhãn thuốc.",drug
pgx_psychiatric_drugs_pitolisant,pitolisant,"Drug: pitolisant 
Thuoc Nhom: Thuốc điều trị tâm thần 
Mo ta: Thông tin này đang được cập nhật. 
Goi y chuyen gia: Tuân thủ khuyến cáo điều trị tiêu chuẩn với tương tác kiểu hình-thuốc này.",drug
pgx_psychiatric_drugs_valbenazine,valbenazine,"Drug: valbenazine 
Thuoc Nhom: Thuốc điều trị tâm thần 
Mo ta: Thông tin này đang được cập nhật. 
Goi y chuyen gia: Tuân thủ khuyến cáo điều trị tiêu chuẩn với tương tác kiểu hình-thuốc này.",drug
pgx_psychiatric_drugs_dextromethorphan/quinidine,dextromethorphan/quinidine,"Drug: dextromethorphan/quinidine 
Thuoc Nhom: Thuốc điều trị tâm thần 
Mo ta: Thông tin này đang được cập nhật. 
Goi y chuyen gia: Tuân thủ khuyến cáo điều trị tiêu chuẩn với tương tác kiểu hình-thuốc này.",drug
pgx_psychiatric_drugs_carbamazepine,carbamazepine,"Drug: carbamazepine 
Thuoc Nhom: Thuốc điều trị tâm thần 
Mo ta: Các alen HLA (HLA-B*15:02 và HLA-A*31:01) là những biến thể quan trọng nhất liên quan đến đặc điểm dược lý di truyền của carbamazepine (CBZ). HLA-B*15:02 là alen có mối liên quan chặt chẽ nhất với nguy cơ gặp các phản ứng có hại nghiêm trọng khi sử dụng carbamazepine như hội chứng Stevens-Johsons (SJS) và hội chứng ly giải thượng bì nhiễm độc (TEN). Cơ chế được đề xuất cho sự kích hoạt các phản ứng quá mẫn với CBZ liên quan đến sự phân huỷ protein và sự trình diện các chất chuyển hoá của CBZ nhờ phân tử HLA. Alen HLA-B*15:02 có mối liên quan chặt chẽ với SJS/TEN gây ra bởi CBZ trên người Việt, người Đài Loan, người Hán, người Thái và người Ấn Độ nhưng mối liên quan này không được tìm thấy ở người da trắng và người Nhật Bản. Tương tự như HLA-B*15:02, alen HLA-B*31:01 cũng có mối liên quan đến các phản ứng có hại gây ra bởi CBZ trên các quần thể người châu Á. 
Goi y chuyen gia: CPIC:
Người mang kiểu hình này có nguy cơ cao mắc hội chứng Stevens-Johnson và hoại tử thượng bì nhiễm độc (SJS/TEN), hội chứng phát ban do thuốc kèm theo tăng bạch cầu ái toan và nhiều triệu chứng toàn thân (DRESS) và phát ban dát sần (MPE) do carbamazepine.
Nếu bệnh nhân chưa từng sử dụng carbamazepine và có sẵn các thuốc thay thế, không sử dụng carbamazepine.Nếu bệnh nhân chưa từng sử dụng carbamazepine và các thuốc thay thế không có sẵn, cân nhắc việc sử dụng carbamazepine, đồng thời phải tăng tần suất theo dõi trên lâm sàng. Ngừng điều trị ngay khi có các dấu hiệu đầu tiên của phản ứng có hại trên da.Khoảng thời gian tiềm tàng của phản ứng có hại trên da khác nhau giữa các kiểu hình phản ứng; tuy nhiên, tất cả thường xảy ra trong vòng 3 tháng kể từ khi dùng thuốc. Do đó, nếu bệnh nhân trước đó đã sử dụng carbamazepine dài hơn 3 tháng mà không xảy ra các phản ứng có hại trên da, có thể thận trọng xem xét việc sử dụng carbamazepine.",drug
pgx_anesthetics_desflurane,desflurane,"Drug: desflurane 
Thuoc Nhom: Thuốc gây mê 
Mo ta: Desflurane, enflurane, halothane, isoflurane, methoxyflurane và sevoflurane là những thuốc gây mê hít được flo hóa chống chỉ định ở những bệnh nhân có các biến thể trong RYR1 và CACNA1S, theo hướng dẫn CPIC về các chất gây mê bay hơi và succinylcholine đối với gen RYR1 hoặc CACNA1S , ở một bệnh nhân có 1 trong số 50 biến thể của gen RYR1 hoặc CACNA1S được xem xét ở đây có thể dẫn đến tính nhạy cảm tăng thân nhiệt ác tính (MHS). MHS có thể dẫn đến các phản ứng đe dọa tính mạng đối với các chất gây mê bay hơi mạnh hoặc succinylcholine. Các gen và biến thể này có liên quan đến tác dụng phụ dược lực học của thuốc. Halothane, và ở mức độ thấp hơn các chất gây mê bay hơi khác, có liên quan đến hoại tử gan gây tử vong. Người ta thường coi mức độ chuyển hóa tương quan với độc tính: halothane được chuyển hóa nhiều nhất, sau đó là methoxyflurane> sevoflurane> enflurane> isoflurane> desflurane. 
Goi y chuyen gia: CPIC:
Người mang kiểu hình nãy vẫn có nguy cơ gặp phải bệnh tăng thân nhiệt ác tính. Chưa có bằng chứng khoa học nào chứng minh được tác động của di truyền lên nửa số ca mắc tăng thân nhiệt ác tính và đã bình phục.
Các kết quả lâm sàng, tiền sử gia đình, các xét nghiệm di truyền chuyên sâu hơn và các dữ liệu cận lâm sàng khác nên được sử dụng trong việc xem xét sử dụng các thuốc gây mê đường hô hấp dẫn chất halogen hay các thuốc giãn cơ khử cực.",drug
pgx_anesthetics_enflurane,enflurane,"Drug: enflurane 
Thuoc Nhom: Thuốc gây mê 
Mo ta: Desflurane, enflurane, halothane, isoflurane, methoxyflurane và sevoflurane là những thuốc gây mê hít được flo hóa chống chỉ định ở những bệnh nhân có các biến thể trong RYR1 và CACNA1S, theo hướng dẫn CPIC về các chất gây mê bay hơi và succinylcholine đối với gen RYR1 hoặc CACNA1S , ở một bệnh nhân có 1 trong số 50 biến thể của gen RYR1 hoặc CACNA1S được xem xét ở đây có thể dẫn đến tính nhạy cảm tăng thân nhiệt ác tính (MHS). MHS có thể dẫn đến các phản ứng đe dọa tính mạng đối với các chất gây mê bay hơi mạnh hoặc succinylcholine. Các gen và biến thể này có liên quan đến tác dụng phụ dược lực học của thuốc. Halothane, và ở mức độ thấp hơn các chất gây mê bay hơi khác, có liên quan đến hoại tử gan gây tử vong. Người ta thường coi mức độ chuyển hóa tương quan với độc tính: halothane được chuyển hóa nhiều nhất, sau đó là methoxyflurane> sevoflurane> enflurane> isoflurane> desflurane. 
Goi y chuyen gia: CPIC:
Người mang kiểu hình nãy vẫn có nguy cơ gặp phải bệnh tăng thân nhiệt ác tính. Chưa có bằng chứng khoa học nào chứng minh được tác động của di truyền lên nửa số ca mắc tăng thân nhiệt ác tính và đã bình phục.
Các kết quả lâm sàng, tiền sử gia đình, các xét nghiệm di truyền chuyên sâu hơn và các dữ liệu cận lâm sàng khác nên được sử dụng trong việc xem xét sử dụng các thuốc gây mê đường hô hấp dẫn chất halogen hay các thuốc giãn cơ khử cực.",drug
pgx_anesthetics_halothane,halothane,"Drug: halothane 
Thuoc Nhom: Thuốc gây mê 
Mo ta: Desflurane, enflurane, halothane, isoflurane, methoxyflurane và sevoflurane là những thuốc gây mê hít được flo hóa chống chỉ định ở những bệnh nhân có các biến thể trong RYR1 và CACNA1S, theo hướng dẫn CPIC về các chất gây mê bay hơi và succinylcholine đối với gen RYR1 hoặc CACNA1S , ở một bệnh nhân có 1 trong số 50 biến thể của gen RYR1 hoặc CACNA1S được xem xét ở đây có thể dẫn đến tính nhạy cảm tăng thân nhiệt ác tính (MHS). MHS có thể dẫn đến các phản ứng đe dọa tính mạng đối với các chất gây mê bay hơi mạnh hoặc succinylcholine. Các gen và biến thể này có liên quan đến tác dụng phụ dược lực học của thuốc. Halothane, và ở mức độ thấp hơn các chất gây mê bay hơi khác, có liên quan đến hoại tử gan gây tử vong. Người ta thường coi mức độ chuyển hóa tương quan với độc tính: halothane được chuyển hóa nhiều nhất, sau đó là methoxyflurane> sevoflurane> enflurane> isoflurane> desflurane. 
Goi y chuyen gia: CPIC:
Người mang kiểu hình nãy vẫn có nguy cơ gặp phải bệnh tăng thân nhiệt ác tính. Chưa có bằng chứng khoa học nào chứng minh được tác động của di truyền lên nửa số ca mắc tăng thân nhiệt ác tính và đã bình phục.
Các kết quả lâm sàng, tiền sử gia đình, các xét nghiệm di truyền chuyên sâu hơn và các dữ liệu cận lâm sàng khác nên được sử dụng trong việc xem xét sử dụng các thuốc gây mê đường hô hấp dẫn chất halogen hay các thuốc giãn cơ khử cực.",drug
